,CUST_ID,CUST_TYPE,CUST_NAME
1459,2455,1,SIDI BENNOUR
1460,2456,1,ERRACHIDIA BOUTALAMINE
1461,2458,1,SIDI BOUZID
1462,2026,1,Emirates Arabes Unis
1463,2034,1,Test Customer
1464,2042,1,DHL
1465,2046,1,MAIRAV
1466,2050,1,MAIRAV
1467,2052,1,FOLLY FASHION
1468,2093,1,SELINEL
1469,2099,1,ECONOCOM LOCATION MAROC
1470,2100,1,MAR'KNES STYLE
1471,2101,1,RAMO PHARM
1472,2208,1,INEZGANE PPAL
1473,2209,1,INEZGANE TARRAST
1474,2210,1,KHMIS IDA OU GNIDIF
1475,2211,1,LQLIAA
1476,2216,1,CASA BD EL GUERNAOUI
1477,2217,1,TAROUDANNT
1478,2218,1,CASA BOULEVARD MOHAMED VI
1479,2228,1,CASA DERB SIDNA
1480,2234,1,CASA EL HOUDA
1481,2235,1,SIDI MAAROUF
1482,2250,1,MOHAMMADIA EL ALIA
1483,2251,1,CASA ROCHES NOIRES
1484,2252,1,MEDIOUNA
1485,2253,1,CASA SIDI BERNOUSSI
1486,2254,1,HAD SOUALEM
1487,2255,1,DAR BOUAZZA
1488,2256,1,DRISS EL HARTI
1489,2257,1,CASA SIDI EL KHADIR
1490,2258,1,CASABLANCA GHANDI
1491,2296,1,BENSLIMANE FATH
1492,2310,1,FES DOKKARAT
1493,2311,1,KENITRA KHABBAZATE
1494,2312,1,BEJJAAD 11 JANVIER
1495,2313,1,FES FADILA
1496,2314,1,FES FEKHARINE
1497,2315,1,BEJJAAD PPAL
1498,2319,1,FES HAY TAREK
1499,2320,1,BEN AHMED
1500,2322,1,FES JDID
1501,2323,1,BENI MELLAL AIN ASSERDOUNE
1502,2324,1,FES JNANATE
1503,2325,1,MARRAKECH DOUAR IZIKI
1504,2326,1,BENI MELLAL HAY MOHAMMADI
1505,1964,1,S I O F
1506,1965,1,LE SAFRE (SODERS)
1507,1966,1,ARBORD OULMES
1508,1967,1,AGRIN MAROC
1509,1968,1,SEL DE MOHAMMEDIA
1510,1969,1,DARI COUSPATE
1511,1970,1,CAPREL
1512,1971,1,ADM (Archer Daniels Midland Company)
1513,1972,1,SOCIETE MAROCAINE DES TABACS
1514,1973,1,S.B.I.M
1515,1974,1,SETEXAM
1516,1975,1,FACONE
1517,1976,1,MARGAFRIQUE
1518,1977,1,MOROCCAN FOOD PROCESSING
1519,1978,1,CARTIER SAADA
1520,1979,1,BIOPUR SARL
1521,1980,1,NOUVELLE STE AMADIR
1522,1981,1,MY BIO SARL
1523,1982,1,TAJINI
1524,1983,1,KOOL FOOD
1525,1984,1,LES CONFINS DU MAROC
1526,1985,1,MAGHREB INDUSTRIES
1527,1986,1,STE BIOADORATES
1528,1987,1,NUTRILAIR
1529,1988,1,LA FERME ROUGE
1530,1989,1,AGRIQ Maroc
1531,1990,1,AGQ MAROC
1532,1991,1,AGRO FOOD INDUSTRIE
1533,1992,1,DALIA CORP(MATAHINE ALHAMDE)
1534,1993,1,ZINEGLOB SARL
1535,1994,1,DOMEXPORT S.A 
1536,1995,1,FORTRADE
1537,1996,1,NADA FRUIT
1538,1997,1,FABRICATION DE JUS AU MAROC
1539,1998,1,HERB INN
1540,1999,1,NUTRICIA
1541,2000,1,SICOPA
1542,2001,1,STERIFOOD
1543,2002,1,QUALILAB INTERNATIONAL
1544,2003,1,FARMACOLOR
1545,2004,1,LES EAUX MINERALES D'OULMES
1546,2005,1,LES HUILES D'ESSAOUIRA
1547,2006,1,ATEQCO
1548,2007,1,SANDERS NUTRITION ANIMALE MAROC
1549,2008,1,BANCHEREAU MAROC
1550,2009,1,CONSERVE NORA
1551,2010,1,ZINIALIFE
1552,2011,1,MAROCAINE DES THES ET INFUSIONS
1553,2012,1,STE ACHTAL SARL
1554,2013,1,ALL BIOTECHNOLOGIE
1555,2014,1,DISTRALIM
1556,2015,1,SAIDA MELLOUKI
1557,2016,1,DOMAINE SPIRULINE SARL
1558,2019,0,zidane rida
1559,2021,0,Client2 cl
1560,2030,1,Antigua
1561,2033,1,Chronopost Company
1562,2497,1,MARRAKECH ATLAS
1563,2498,1,TIGHESSALINE
1564,2499,1,MARRAKECH AZLI
1565,2598,1,NADOR OULAD MIMOUN
1566,2599,1,NADOR OULAD BOUTAYEB
1567,2600,1,NADOR
1568,2601,1,SOUK EL ARBAA DU GHARB
1569,2602,1,SOUK ARBAA DU GHARB HAY SALAM
1570,2603,1,OUJDA 18 MAI
1571,2611,1,TETOUAN SIDI TALHA
1572,2612,1,TEMARA HAY MAGHRIB AL ARABI
1573,2613,1,TEMARA MASSIRA
1574,2614,1,TETOUAN ZONE INDUSTRIELLE
1575,2615,1,TEMARA MOULAY ALI CHERIF
1576,2620,1,TETOUAN PPAL
1577,2621,1,TIDDAS
1578,2629,1,ASILAH
1579,2630,1,TANGER VAL FLEURI
1580,2654,1,kenitra el bouchita
1581,2655,1,KENITRA HAOUZIA
1582,2661,1,MELLOUSSA
1583,2662,1,TANGER DRADEB
1584,2667,1,TANGER AL IRFANE 
1585,2674,1,RABAT AL MASSIRA
1586,2675,1,SIDI ALLA EL BAHRAOUI
1587,2676,1,SALE TABRIQUET
1588,2684,1,RABAT OCEAN
1589,2685,1,KENITRA TAYBIA
1590,2686,1,RABAT RP
1591,2687,1,SALE KARIAT OULAD MOUSSA
1592,2688,1,RABAT RYAD
1593,2689,1,SALE HSSAINE
1594,2690,1,SALE HAY KARIMA
1595,2718,1,RABAT HAY EL KHAIR
1596,2725,1,RABAT CHELLAH
1597,2726,1,RABAT DIOUR JEMAA
1598,2462,1,TNINE BOUCHANE
1599,2476,1,ESSAOUIRA GARE ROUTIERE
1600,2477,1,AIN DORIJ
1601,2478,1,ESSAOUIRA PPAL
1602,2479,1,ESSAOUIRA SCALA
1603,2500,1,JORF EL MELHA
1604,2586,1,OULMES
1605,2587,1,NADOR LAARI CHEIKH
1606,2588,1,RICH
1607,2589,1,SEGANGAN
1608,2616,1,TETOUAN TOUABEL
1609,2617,1,RABAT AGDAL
1610,2624,1,TETOUAN MHANECH
1611,2625,1,TIFLET PPAL
1612,2626,1,ARBAOUA
1613,2627,1,TEROUAL
1614,2638,1,TANGER MESNANA
1615,2644,1,TANGER DRISSIA
1616,2647,1,RABAT AL-INBIAT
1617,2648,1,ZAIO
1618,2649,1,AIN AOUDA
1619,2652,1,KENITRA AL MENEZA
1620,2653,1,KENITRA ANCIENNNE
1621,2656,1,SKHIRAT
1622,2657,1,SIDI YAHYA DU GHARB
1623,2719,1,RABAT GUICH OUDAYA
1624,2720,1,RABAT AKKARI
1625,2721,1,RABAT GARE
1626,2722,1,RABAT ENNAHDA
1627,2723,1,RABAT ANNAKHIL
1628,2724,1,RABAT EL MENZEH
1629,2798,1,"Postal administration, Afghanistan"
1630,2800,1,"Posta Shiqiptare, sh.a. Albania"
1631,2799,1,Anguilla Postal Services
1632,2801,1,Soci�t� anonyme Haypost Armenia
1633,2802,1,EMPRESA NACIONAL DE CORREIOS ANGOLA
1634,2803,1,EMS_ARGENTINO
1635,2804,1,�sterreichische Post AG
1636,2805,1,EMS_AUSTRALIA
1637,2806,1,Aruba Postal Services
1638,2807,1,Ass. Azerpocht (Azerbaijan)
1639,2808,1,BH Post
1640,2480,1,HAD DRAA
1641,2481,1,IMI N TANOUNTE
1642,2482,1,FES AL ADARISSA
1643,2483,1,MARRAKECH AL FADL
1644,2488,1,FES AL QODS
1645,2489,1,KHEMISSET AZHAR
1646,2490,1,MARRAKECH AMERCHICH
1647,2491,1,GOULMIMA
1648,2618,1,TEMARA PPAL
1649,2619,1,TETOUAN TABOULA
1650,2622,1,TETOUAN MY EL HASSAN
1651,2623,1,TIFLET MEDINA
1652,2660,1,MDIQ
1653,2669,1,SIDI YAHYA DE ZAER
1654,2670,1,SIDI SLIMANE
1655,2671,1,KENITRA KHABBAZATE
1656,2672,1,RABAT EL KAMRA
1657,2673,1,SIDI ALLAL TAZI
1658,2677,1,SALE SIDI MOUSSA
1659,2678,1,KENITRA OULAD OUJIH
1660,2679,1,RABAT MECHOUAR
1661,2680,1,SALE MEDINA
1662,2681,1,KENITRA SAKNIA
1663,2682,1,RABAT NATIONS UNIES
1664,2691,1,RABAT SOUISSI
1665,2692,1,SALE HAY AL AMAL
1666,2693,1,SALE EL MOHAMMADI
1667,2694,1,RABAT TECHNOPOLIS
1668,2695,1,SALE BETTANA
1669,2696,1,RABAT TOUR HASSAN
1670,2809,1,Barbados Postal Service
1671,2830,1,Empresa Correos de Chile
1672,2831,1,"Direction des postes, Cameroon"
1673,2832,1,EMS_CHINA
1674,2833,1,"Servicios Postales Nacionales, CO"
1675,2834,1,CORREOS DE COSTA RICA S.A
1676,2835,1,Empresa de Correos de Cuba
1677,2836,1,CYPRUS POST
1678,2837,1,CZECH POST
1679,2838,1,Deutsche Post AG
1680,2839,1,Office des postes et t�l�. Djibouti
1681,2840,1,Post Danmark A/S
1682,2485,1,FES AIN KADOUS
1683,2486,1,MARRAKECH ALLAL EL FASSI
1684,2487,1,FIGUIG
1685,2492,1,FES AL WIFAK
1686,2493,1,MARRAKECH ANNAKHIL
1687,2494,1,IFRANE
1688,2495,1,KHEMISSET PPAL
1689,2496,1,FES ATLAS
1690,2604,1,TEMARA AL WIFAK
1691,2605,1,OUJDA BADR
1692,2606,1,OUJDA EL AMAL
1693,2607,1,TEMARA AL FAOUARATE
1694,2608,1,TEMARA FATH EL KHEIR
1695,2609,1,TEMARA HARHOURA
1696,2639,1,TAOURIRT
1697,2640,1,KSAR SGHIR
1698,2641,1,TANGER  EL OUAFAE 
1699,2642,1,TENDRARA
1700,2754,1,RABAT CITE YOUSSOUFIA
1701,2841,1,"General Post Office, Dominica"
1702,2843,1,"Direction des postes, Alg�rie"
1703,2842,1,Instituto Postal Dominicano
1704,2844,1,Unidad Postal Del Ecuador
1705,2845,1,Estonian Post
1706,2846,1,Organisme national des postes Egypt
1707,2847,1,Eritrean Postal Service
1708,2848,1,Correos y Tel�grafos Espagne
1709,2785,1,RABAT DAR EL HADITH
1710,2786,1,RABAT YACOUB EL MANSOUR
1711,2849,1,Ethiopian Postal Service
1712,2850,1,FINLAND POST INC
1713,2851,1,POST FIJI LTD
1714,2852,1,"LA POSTE, France"
1715,2853,1,GABON POSTE
1716,2854,1,Royal Mail Great Britain
1717,2855,1,GRENADA POSTAL CORPORATION
1718,2856,1,Georgian Post
1719,2857,1,EMS_GHANA
1720,2858,1,Gibraltar Post
1721,2859,1,GAMBIA POSTAL SERVICES DEPARTMENT
1722,2860,1,Guin�e �quatorial Correos y Telecom
1723,2501,1,TINEJDAD
1724,2502,1,MARRAKECH BAB KHEMIS
1725,2503,1,KHENICHET
1726,2504,1,TINERHIR
1727,2505,1,MARRAKECH BAB RHMATE
1728,2508,1,MARRAKECH DIOUR ECHCHOUHADA
1729,2509,1,KHENIFRA AMALOU IGHRIBEN
1730,2510,1,ZAIDA
1731,2511,1,SEFROU
1732,2512,1,KHENIFRA OUED ED-DAHAB
1733,2513,1,MARRAKECH AL FADL
1734,2514,1,ZAOUIA ECHCHEIKH
1735,2515,1,KHENIFRA PPAL
1736,2518,1,MEKNES BASSATINE
1737,2520,1,OUJDA EL AOUNIA
1738,2521,1,LALLA MIMOUNA
1739,2522,1,MEKNES BENI MHAMED
1740,2523,1,MEKNES BORJ MY OMAR
1741,2524,1,AHFIR
1742,2525,1,OUJDA ERRIAD
1743,2526,1,AIN BENI MATHAR
1744,2527,1,OUJDA ESSAADA
1745,2528,1,OUJDA HABOUS
1746,2529,1,AL HOCEIMA PPAL
1747,2548,1,BERKANE BOUHDILA 
1748,2549,1,MEKNES MEDINA
1749,2550,1,OUJDA PPAL
1750,2551,1,MEKNES OUJEH AROUS
1751,2552,1,BERKANE EL OUIDADIYA
1752,2554,1,MECHRA BEL KSIRI
1753,2556,1,MEKNES PRINCIPAL
1754,2559,1,OUJDA QUARTIER INDUSTRIEL
1755,2560,1,BERKANE PPAL
1756,2562,1,OUJDA SAMARA
1757,2563,1,DAR KEBDANI
1758,2564,1,MEKNES ZITOUN
1759,2565,1,OUJDA TAKADOUM
1760,2566,1,DRIOUCH
1761,2567,1,MERZOUGA
1762,2568,1,OUJDA UNIVERSITÉ
1763,2569,1,MIDELT
1764,2581,1,MIDAR
1765,2582,1,MEHDIYA
1766,2459,1,ERRACHIDIA PPAL
1767,2461,1,DEMNATE
1768,2469,1,EL KELAA MGOUNA
1769,2484,1,FES AGDAL
1770,2583,1,SAIDIA MARINA
1771,2584,1,MONTE ARRUI
1772,2590,1,RISSANI
1773,2591,1,SELOUANE
1774,2592,1,SEBAA AIOUN
1775,2593,1,TAFERSSIT
1776,2594,1,MOULAY BOUSELHAM
1777,2595,1,SIDI KACEM
1778,2596,1,SIDI KACEM EZZAOUIA
1779,2659,1,MARTIL
1780,2658,1,LARACHE AL OUAFA
1781,2663,1,TANGER BIR CHIFAE
1782,2664,1,OUEZZANE
1783,2665,1,TANGER AL MAJD
1784,2666,1,OUEZZANE RMEL
1785,2668,1,TANGER 20 AOUT
1786,2683,1,SALE LAYAYDA
1787,2812,1,"Soci�t� nationale, postes Burkina"
1788,2810,1,EMS_Bangladesh
1789,2811,1,LA POSTE - DE POST BELGIUM
1790,2813,1,Entreprise Les Postes bulgares SA
1791,2814,1,Bahrain Post
1792,2815,1,"R�gie nationale des postes, Burundi"
1793,2816,1,Office des postes et t�l�com. Benin
1794,2817,1,Bermuda Post Office
1795,2818,1,"Brunei Darussalam, Postal Services"
1796,2819,1,EMS_BRAZIL
1797,2820,1,Bahamas Post
1798,2821,1,Bhutan Post
1799,2822,1,Botswana Postal Services
1800,2823,1,"EUR BELPOCHTA, Belarus"
1801,2824,1,Belize Postal Service
1802,2825,1,EMS_CANADA
1803,2826,1,"OCPT, R�p d�m du Congo"
1804,2827,1,Office NAT. des Postes Centrafrique
1805,2828,1,Office Nat. des Postes du Congo R�p
1806,2829,1,EMS_SWITZERLAND
1807,2463,1,YOUSSOUFIA
1808,2464,1,YOUSSOUFIA AL QODS
1809,2465,1,EL KELAA DES SRARHNA EL QODS
1810,2466,1,EL KELAA DES SRARHNA PPAL
1811,2467,1,AIN CHEGGAG
1812,2468,1,EL KELAA DES SRARHNA VILLE
1813,2506,1,MARRAKECH BEFRA
1814,2507,1,TOULAL
1815,2530,1,OUJDA ISLY
1816,2531,1,MEKNES AL MANSOUR
1817,2532,1,MAAZIZ
1818,2533,1,AL HOCEIMA SIDI ABID
1819,2534,1,OUJDA JAWHARA
1820,2535,1,MEKNES EL WIFAK
1821,2536,1,BEN TIB
1822,2537,1,OUJDA LAMHARCHI
1823,2538,1,MEKNES HAY ECHOUHADA
1824,2539,1,OUJDA LAZARET
1825,2540,1,BENI DRAR
1826,2541,1,MEKNES HAY TAKADOUM
1827,2542,1,OUJDA LES IRIS
1828,2543,1,OUJDA MIR ALI
1829,2544,1,BENI ENZAR
1830,2545,1,MEKNES KORTOBA
1831,2546,1,OUJDA NAHDA
1832,2547,1,OUJDA O. ENNACHEF
1833,2571,1,EL AIOUNE
1834,2572,1,SAIDIA
1835,2574,1,MOULAY IDRISS
1836,2575,1,HASSI BLAL
1837,2576,1,MRIRT
1838,2577,1,JERADA
1839,2578,1,OUISLANE
1840,2631,1,CHEFCHAOUEN
1841,2632,1,TANGER SOUANI
1842,2633,1,TANGER PPAL
1843,2634,1,GZENAYA
1844,2635,1,KSAR EL KEBIR HAY ESSALAM
1845,2636,1,TANGER MSALLAH
1846,2637,1,KSAR EL KEBIR PPAL
1847,2643,1,LARACHE PPAL
1848,2650,1,BOUKNADEL
1849,2651,1,BOUZNIKA
1850,2971,1,AGENCE CHRONOPOST MARRAKECH
1851,2972,1,AGENCE CHRONOPOST FES
1852,2973,1,AGENCE CHRONOPOST RABAT
1853,2974,1,CI-CIMA
1854,2983,1,OLIVIANA
1855,3041,1,DIMENSION DATA
1856,3046,1,LABYRINTHE DU SUD 
1857,3047,1,PEAU D ANE 
1858,3048,1,LES CONSERVES DE MEKNES 
1859,3066,1,SOUNIFAC
1860,3071,1,ITISSALAT AL MAGHRIB 
1861,3075,1,MP PARTS  
1862,3076,1,DETROIT INDUSTRIES
1863,3081,1,DAR EL KASBAH 
1864,3091,1,FOUR SEASONS 
1865,3096,1,KS CALL
1866,3100,1,SOMADIR 
1867,3112,1,MACHTI ABDELLATIF 
1868,3113,1,BAYER SA
1869,3114,1,ECUTRANS 
1870,3115,1,POLYVENT LAMEL MAROC 
1871,3120,1,MINISTERE DE L'AGRICULTURE
1872,3122,1,INFOSAMAK
1873,3126,1,MENIPEX
1874,3127,1,DHL LODHL LOGISTICS MOROCCO 
1875,3128,1,PALMERAIRE MARRAKECH
1876,3138,1,L'ART DE GOULIMINE 
1877,3139,1,ANITAN SARL
1878,3140,1,LIXUS INDUSTRIE  
1879,3141,1,TELECTRON
1880,3142,1,LADIS 
1881,3153,1,ARTISANAL MARBRE 
1882,3155,1,HOFRECO
1883,3160,1,TECREN
1884,3170,1,NAZIH CONFECTION
1885,3171,1,OMNIDATA
1886,3185,1,DESTOCK CONCEPT 
1887,3186,1,LABORATOIRE LCA 
1888,3187,1,MIX HERB
1889,3194,1,MOROCCO BOLLFT DEVELOPEMENT
1890,3207,1,ERUM MAROC 
1891,3208,1,MAZONE GROUP 
1892,3211,1,TERBER 
1893,3212,1,MOROCCO BY PRIOR
1894,3221,1,INVOLYS
1895,3255,1,GECOTEX
1896,3264,1,GEMALTO  
1897,3265,1,AZMI FRERES 
1898,3272,1,WIAME IMPORT EXPORT 
1899,3273,1,SAPST 
1900,3274,1,SAPST
1901,3278,1,OPTIQUE DESBOIS 
1902,3280,1,ASSOCIATION AMANE 
1903,3294,1,MORABITEX
1904,3298,1,STE INTERNATIONALE DE DESIGN INDUSTRIEL 
1905,3302,1,SOURCE CHIMIQUES
1906,3304,1,COATS MAROC
1907,3305,1,AVM CHIM
1908,3308,1,EL JOUAHARI YOUNESS
1909,3309,1,BIO TISSIR
1910,3324,1,IFRIQUIA PLASTIC
1911,3325,1,IMALUM
1912,3326,1,AMBASSADE DE COTE D'IVOIRE
1913,3327,1,GO CANADA
1914,3328,1,ZAHI CLLASS
1915,3329,1,CANON
1916,3330,1,FONDERIES ET ACIERIES DU MAROC
1917,3332,1,VELOURS BENCHRIF
1918,3333,1,ORIENTAL GROUP
1919,3334,1,TECHNOLOGIA
1920,3335,1,VALMONT 
1921,3336,1,EUROPCAR MARLOC
1922,3339,1,STE CAPITAL EVENTS
1923,3340,1,COOPERATIVE ARTISANAL
1924,3341,1,KECH ATELIER
1925,3342,1,BAG FILTER
1926,3346,1,L'ART MAROCAIN
1927,3349,1,AC NIELSEN
1928,3350,1,LINGERIE ACCESSORIES MOROCCO
1929,3351,1,EXCELSA TECHNIQUE COMPOSITES
1930,3352,1,SOMACOC
1931,3353,1,VIP JET
1932,3354,1,MCI SANTE ANIMALE
1933,3355,1,MERY LINE
1934,3356,1,SERIOMAR
1935,3367,1,TAOUFIK BENNIS
1936,3368,1,CAFTAN ZMANI
1937,2861,1,HELLENIC POST (ELTA)
1938,2862,1,"Post Office Corporation, Guyana"
1939,2863,1,EMS_HONG KONG
1940,2864,1,HP-Croatian Post Inc
1941,2865,1,HUNGARIAN POST
1942,2866,1,EMS_INDONESIA
1943,2867,1,AN POST (Ireland)
1944,2868,1,Israel Postal Company
1945,2869,1,EMS_INDIA
1946,2870,1,EMS_IRAQ
1947,2871,1,"Post Company, Islamic Rep of Iran"
1948,2872,1,Iceland Post
1949,2873,1,"POSTE ITALIANE, S.p.A."
1950,2874,1,Postal Corporation of Jamaica Ltd
1951,2875,1,EMS_JORDAN
1952,2876,1,EMS_JAPAN
1953,2877,1,POSTAL CORPORATION OF KENYA
1954,2878,1,D�partement d'Etat Kirghiz Postacy
1955,2879,1,"Direction des postes, Cambodia"
1956,2880,1,"Postal Division, Kiribati"
1957,2881,1,SNPT Comoros
1958,2882,1,EMS_KOREA REP
1959,2883,1,Department of Postal Affairs Kuwait
1960,2884,1,Cayman Islands Post Office
1961,2885,1,ENTREPRISE DES POSTES LAO
1962,2886,1,Libanpost
1963,2887,1,Saint Lucia General Post Office
1964,2888,1,EMS_SRI LANKA
1965,2889,1,Ministry of Posts Liberia
1966,2890,1,Lesotho Postal Services
1967,2891,1,LIETUVOS PASTAS
1968,2892,1,POSTES AND TELECOM Luxembourg
1969,2893,1,Latvia Post
1970,2894,1,Libya Post Company
1971,2895,1,Entreprise d'Etat Posta Moldovei
1972,2896,1,MONTENEGRO POST
1973,2897,1,"PAOSITRA MALAGASY, Madagascar"
1974,2898,1,MAKEDONSKA POSTA
1975,2899,1,Office national des postes du Mali
1976,2900,1,Myanmar Posts and Telecomm Dept
1977,2901,1,Mongol Post Company
1978,2902,1,Correios de Macau
1979,2903,1,Mauritania Posts Corp
1980,2904,1,MALTAPOST plc
1981,2905,1,EMS_MAURITIUS
1982,2906,1,EMS_MALDIVES
1983,2907,1,Malawi Posts Corporation
1984,2908,1,Servico Postal Mexicano
1985,2909,1,EMS_MALAYSIA
1986,2910,1,Corre Correio Expresso de Mo�ambique
1987,2911,1,Namibia Post Ltd
1988,2912,1,NIGER POSTE
1989,2913,1,NIGERIAN POSTAL SERVICE
1990,2914,1,Empresa Correos de Nicaragua
1991,2915,1,PostNL
1992,2916,1,NORWAY POST LTD
1993,2917,1,EMS_NEW ZEALAND
1994,2918,1,Correos y Tel�grafos Panama
1995,2919,1,"SERPOST S.A., Peru"
1996,2920,1,"Post PNG Ltd, Papua New Guinea"
1997,2921,1,PHILIPPINE POSTAL CORPORATION
1998,2922,1,EMS_PAKISTAN
1999,2923,1,The Polish Post
2000,2924,1,CTT CORREIOS DE PORTUGAL
2001,2925,1,Direcci�n de Correos Paraguay
2002,2926,1,"Corp. g�n�rale des postes, Qatar"
2003,2927,1,Compania Nationala Posta Romana SA
2004,2928,1,Public Enterprise of PTT Serbia
2005,2929,1,Poste de la Russie
2006,2930,1,"Office national des postes, Rwanda"
2007,2931,1,Saudi Post
2008,2932,1,Solomon Islands Postal Corporation
2009,2933,1,"Postal Services Division, Seychelles"
2010,2934,1,Posts and Telegraphs Sudan
2011,2935,1,Posten AB
2012,2936,1,EMS_SINGAPOUR
2013,2937,1,"Posta Slovenije, d.o.o."
2014,2938,1,La Poste slovaque
2015,2939,1,"SierraLeone PostalServices, SALPOST"
2016,2940,1,La Poste Senegal
2017,2941,1,Correos El Salavador
2018,2942,1,Postal Services St. Maarten NV
2019,2943,1,"Syrie, Etbl. g�n�ral des postes"
2020,2944,1,"STPE, Tchad"
2021,2945,1,Soci�t� des postes du Togo
2022,2946,1,EMS_THAILAND
2023,2947,1,La Poste Tunisienne
2024,2948,1,Tonga Post
2025,2949,1,"Direction g�n�rale des PTT, Turquie"
2026,2950,1,TRINIDAD-TOBAGO POSTAL CORPORATION
2027,2951,1,Tanzania Postal Corporation
2028,2952,1,State Enterprise of Special Post UA
2029,2953,1,Uganda Post Limited
2030,2954,1,EMS_UNITED STATES OF AMERICA
2031,2955,1,ANC Correo Uruguayo Uruguay
2032,2956,1,Uzbekiston Pochtasi
2033,2957,1,PostalDept StVincent and Grenadines
2034,2958,1,Instituto PT de Venezuela IPOSTEL
2035,2959,1,EMS_VIETNAM
2036,2960,1,Vanuatu Post Limited
2037,2961,1,Samoa Post
2038,2962,1,YEMEN POST & POSTAL SAVINGS CORP
2039,2963,1,EMS_SOUTH AFRICA
2040,2964,1,Zambia Postal Services Corporation
2041,2965,1,Zimbabwe Posts Pvt. Ltd.
2042,2968,1,AGENCE CHRONOPOST CASA
2043,2969,1,AGENCE CHRONOPOST MAARIF
2044,3044,1,MATASA
2045,3045,1,SOCEC
2046,3055,1,BLANCATEX 
2047,3057,1,YAZAKI MOROCCO MEKNES SA (YMM SA)
2048,3079,1,SAFILUM 
2049,3098,1,APPEL TRANS 
2050,3103,1,ASSOCIATION RABAT 2013
2051,3130,1,COMPLEXE INTEGRE DE CONFECTION
2052,3131,1,PROMAT INDUSTRIEL 
2053,3132,1,STE SOPEX HERB
2054,3134,1,INFAG 
2055,3163,1,MAYMANA
2056,3184,1,LOCK SAFE SYSTEM
2057,2970,1,AGENCE CHRONOPOST TANGER
2058,2981,0,TEST alfa ok ok
2059,2985,1,PRETTY LINGE
2060,3065,1,AXA ASSURANCE MAROC
2061,3078,1,BIORESINE INTERNATIONALE
2062,3080,1,FIGRAMA 
2063,3083,1,BISCAF 
2064,3086,1,FILET NOVA
2065,3104,1,ASSOCIATION RABAT 2013 
2066,3108,1,MEDICABLE 
2067,3109,1,OLKA 
2068,3116,1,CMGP 
2069,3117,1,SOCAMAR 
2070,3123,1,CONSERVERIE DE L'ATLAS
2071,3125,1,SOUK WEAR 
2072,3133,1,STE LM FASHION
2073,3135,1,DICEP (IEA)
2074,3136,1,FIRST LINE CONFECTION 
2075,3159,1,MULTICOLLES-MULTIPROBAT 
2076,3162,1,GROUPE DDL
2077,3164,1,FUJIKURA AUTOMOTIVE MOROCCO TANGER
2078,3165,1,MAROC NEGOCE
2079,3166,1,GAB'S DIFFUSION
2080,3168,1,FMJ TECHNOLOGY
2081,3169,1,GOLDEN CHINA
2082,3176,1,KECH ATELIER 
2083,3177,1,LOCK SAFE SYSTEM 
2084,3179,1,NP MOROCCO
2085,3180,1,KAMINE FIL 
2086,3190,1,VALTRONIC TECHNOLOGIES 
2087,3192,1,KAMINE FIL
2088,3193,1,GREIF FLEXIBLES MOROCCO 
2089,3195,1,ACTRONIC 
2090,3196,1,THE FLYING CAMEL 
2091,3197,1,ULILI
2092,3202,1,STARCOTEX 
2093,3203,1,NUMELEC MAROC
2094,3204,1,HEALTH CARE INSTITUTE 
2095,3205,1,ROMANI  
2096,3206,1,PRETTY SHOES 
2097,3213,1,NERMINIA  
2098,3222,1,ROOTSANA NATURAL PRODUCTS
2099,3223,1,JOSE WELL INTERNATIONAL 
2100,3224,1,TEXTILE HARMONY 
2101,2980,1,TEST Beta
2102,2982,0,test alfa ok
2103,3058,1,UNION MAROCAINE D'ASSISTANCE 
2104,3062,1,AGRO ANALYSES MAROC
2105,3064,1,MEDI INVEST GROUP
2106,3069,1,VOLVO MAROC
2107,3077,1,DRESSING DE STELLA 
2108,3082,1,ARABITAL 
2109,3084,1,ministre de la finance et de la privatisation 
2110,3085,1,MICROCHOIX MAROC 
2111,3089,1,ART CONNECT 
2112,3095,1,ANFAJET
2113,3097,1,BPURCHANIN  
2114,3099,1,C.Q.F.T 
2115,3105,1,SICAL
2116,3106,1,MEDICABLE
2117,3107,1,L'ANAPEC
2118,3110,1,CODEXPRO
2119,3111,1,TECSYS
2120,3118,1,SOMAFACO
2121,3119,1,HERBO 
2122,3121,1,MARCOTEX 
2123,3124,1,PERFORMAT
2124,3129,1,QUALITRANS 
2125,3137,1,INTER OIL 
2126,3161,1,TRAREM
2127,3167,1,ANNIC ROBIN CREATION
2128,3172,1,NOVAERUM  
2129,3173,1,VESMASUR 
2130,3174,1,COCHAZUR
2131,3175,1,TERMINAL 24
2132,3178,1,ST-TIC WEB
2133,3181,1,ULILI 
2134,3182,1,PWL MOROCCO LTD 
2135,3183,1,AOCM
2136,3188,1,PROTRAD 
2137,3189,1,TECNAPLITEX MAROC CONFECTION
2138,3191,1,ANALCO 
2139,3225,1,LAAGRIMA
2140,3226,1,COMEDCOM 
2141,3227,1,STOURIKA
2142,3228,1,LYLY GLAM 
2143,3229,1,ADO BARITE MOROCCO
2144,3230,1,ALPHANUM 
2145,3231,1,MRAH EQUIPEMENTS 
2146,3232,1,INGEMAIN
2147,2975,1,Yurtıcıkargo
2148,2979,1,Yurticikargo AŞ
2149,3236,1,ATALIAN FM
2150,3237,1,TRIMERA 
2151,3240,1,MEDICAL LINE
